STATION,STATION_NAME,DATE,HPCP,Measurement Flag,Quality Flag
COOP:190770,BOSTON MA US,19481219 22:00,1.27, , 
COOP:190770,BOSTON MA US,19481219 23:00,1.27, , 
COOP:190770,BOSTON MA US,19481220 00:00,1.52, , 
COOP:190770,BOSTON MA US,19481220 01:00,1.27, , 
COOP:190770,BOSTON MA US,19481220 02:00,0.25, , 
COOP:190770,BOSTON MA US,19481220 03:00,0.25, , 
COOP:190770,BOSTON MA US,19481229 13:00,0.25, , 
COOP:190770,BOSTON MA US,19481229 16:00,0.25, , 
COOP:190770,BOSTON MA US,19481229 19:00,0.25, , 
COOP:190770,BOSTON MA US,19481230 00:00,0.25, , 
COOP:190770,BOSTON MA US,19481230 01:00,0.25, , 
COOP:190770,BOSTON MA US,19481230 05:00,0.25, , 
COOP:190770,BOSTON MA US,19481230 11:00,0.25, , 
COOP:190770,BOSTON MA US,19481231 14:00,0.76, , 
COOP:190770,BOSTON MA US,19490101 01:00,0,g, 
COOP:190770,BOSTON MA US,19490105 13:00,0.25, , 
COOP:190770,BOSTON MA US,19490105 14:00,1.27, , 
COOP:190770,BOSTON MA US,19490105 15:00,1.52, , 
COOP:190770,BOSTON MA US,19490105 16:00,1.78, , 
COOP:190770,BOSTON MA US,19490105 17:00,1.52, , 
COOP:190770,BOSTON MA US,19490105 18:00,1.27, , 
COOP:190770,BOSTON MA US,19490105 19:00,1.27, , 
COOP:190770,BOSTON MA US,19490105 20:00,0.76, , 
COOP:190770,BOSTON MA US,19490105 21:00,0.51, , 
COOP:190770,BOSTON MA US,19490105 22:00,0.25, , 
COOP:190770,BOSTON MA US,19490105 23:00,0.76, , 
COOP:190770,BOSTON MA US,19490106 00:00,0.76, , 
COOP:190770,BOSTON MA US,19490106 01:00,0.25, , 
COOP:190770,BOSTON MA US,19490106 02:00,0.25, , 
COOP:190770,BOSTON MA US,19490106 04:00,1.27, , 
COOP:190770,BOSTON MA US,19490106 05:00,1.27, , 
COOP:190770,BOSTON MA US,19490106 06:00,1.52, , 
COOP:190770,BOSTON MA US,19490106 07:00,0.76, , 
COOP:190770,BOSTON MA US,19490106 08:00,0.51, , 
COOP:190770,BOSTON MA US,19490106 12:00,0.25, , 
COOP:190770,BOSTON MA US,19490121 15:00,0.25, , 
COOP:190770,BOSTON MA US,19490121 17:00,0.25, , 
COOP:190770,BOSTON MA US,19490121 19:00,0.25, , 
COOP:190770,BOSTON MA US,19490121 20:00,0.51, , 
COOP:190770,BOSTON MA US,19490121 21:00,1.02, , 
COOP:190770,BOSTON MA US,19490121 22:00,1.02, , 
COOP:190770,BOSTON MA US,19490121 23:00,1.52, , 
COOP:190770,BOSTON MA US,19490122 00:00,1.27, , 
COOP:190770,BOSTON MA US,19490122 01:00,2.03, , 
COOP:190770,BOSTON MA US,19490122 02:00,2.79, , 
COOP:190770,BOSTON MA US,19490122 03:00,3.05, , 
COOP:190770,BOSTON MA US,19490122 04:00,4.06, , 
COOP:190770,BOSTON MA US,19490122 05:00,2.29, , 
COOP:190770,BOSTON MA US,19490122 06:00,0.25, , 
COOP:190770,BOSTON MA US,19490124 04:00,0.25, , 
COOP:190770,BOSTON MA US,19490124 05:00,0.76, , 
COOP:190770,BOSTON MA US,19490124 07:00,0.25, , 
COOP:190770,BOSTON MA US,19490124 11:00,0.25, , 
COOP:190770,BOSTON MA US,19490124 13:00,0.25, , 
COOP:190770,BOSTON MA US,19490126 10:00,0.25, , 
COOP:190770,BOSTON MA US,19490126 11:00,1.02, , 
COOP:190770,BOSTON MA US,19490126 12:00,1.52, , 
COOP:190770,BOSTON MA US,19490126 13:00,2.29, , 
COOP:190770,BOSTON MA US,19490126 14:00,2.03, , 
COOP:190770,BOSTON MA US,19490126 15:00,1.52, , 
COOP:190770,BOSTON MA US,19490126 16:00,1.02, , 
COOP:190770,BOSTON MA US,19490126 17:00,1.02, , 
COOP:190770,BOSTON MA US,19490126 18:00,1.02, , 
COOP:190770,BOSTON MA US,19490126 19:00,0.76, , 
COOP:190770,BOSTON MA US,19490126 20:00,0.25, , 
COOP:190770,BOSTON MA US,19490126 21:00,0.25, , 
COOP:190770,BOSTON MA US,19490126 22:00,0.51, , 
COOP:190770,BOSTON MA US,19490126 23:00,0.76, , 
COOP:190770,BOSTON MA US,19490127 00:00,1.27, , 
COOP:190770,BOSTON MA US,19490127 01:00,1.02, , 
COOP:190770,BOSTON MA US,19490127 02:00,0.25, , 
COOP:190770,BOSTON MA US,19490127 07:00,0.25, , 
COOP:190770,BOSTON MA US,19490127 13:00,0.25, , 
COOP:190770,BOSTON MA US,19490128 04:00,0.51, , 
COOP:190770,BOSTON MA US,19490128 05:00,0.51, , 
COOP:190770,BOSTON MA US,19490128 06:00,2.03, , 
COOP:190770,BOSTON MA US,19490128 07:00,0.51, , 
COOP:190770,BOSTON MA US,19490128 09:00,0.51, , 
COOP:190770,BOSTON MA US,19490128 10:00,0.25, , 
COOP:190770,BOSTON MA US,19490128 11:00,1.02, , 
COOP:190770,BOSTON MA US,19490128 12:00,0.51, , 
COOP:190770,BOSTON MA US,19490128 13:00,0.25, , 
COOP:190770,BOSTON MA US,19490128 14:00,0.25, , 
COOP:190770,BOSTON MA US,19490131 11:00,1.52, , 
COOP:190770,BOSTON MA US,19490131 12:00,2.29, , 
COOP:190770,BOSTON MA US,19490131 13:00,3.56, , 
COOP:190770,BOSTON MA US,19490131 14:00,1.27, , 
COOP:190770,BOSTON MA US,19490131 15:00,1.78, , 
COOP:190770,BOSTON MA US,19490131 16:00,1.27, , 
COOP:190770,BOSTON MA US,19490131 17:00,1.02, , 
COOP:190770,BOSTON MA US,19490131 18:00,4.06, , 
COOP:190770,BOSTON MA US,19490131 19:00,0.51, , 
COOP:190770,BOSTON MA US,19490131 20:00,0.25, , 
COOP:190770,BOSTON MA US,19490201 01:00,0,g, 
COOP:190770,BOSTON MA US,19490204 12:00,1.02, , 
COOP:190770,BOSTON MA US,19490204 13:00,1.02, , 
COOP:190770,BOSTON MA US,19490204 14:00,0.51, , 
COOP:190770,BOSTON MA US,19490204 15:00,0.76, , 
COOP:190770,BOSTON MA US,19490204 16:00,0.76, , 
COOP:190770,BOSTON MA US,19490204 17:00,1.02, , 
COOP:190770,BOSTON MA US,19490204 18:00,0.51, , 
COOP:190770,BOSTON MA US,19490204 20:00,0.25, , 
COOP:190770,BOSTON MA US,19490204 21:00,0.25, , 
COOP:190770,BOSTON MA US,19490207 10:00,2.03, , 
COOP:190770,BOSTON MA US,19490207 11:00,3.3, , 
COOP:190770,BOSTON MA US,19490207 12:00,3.81, , 
COOP:190770,BOSTON MA US,19490207 13:00,2.54, , 
COOP:190770,BOSTON MA US,19490207 14:00,1.52, , 
COOP:190770,BOSTON MA US,19490215 04:00,0.51, , 
COOP:190770,BOSTON MA US,19490215 05:00,0.76, , 
COOP:190770,BOSTON MA US,19490215 06:00,0.25, , 
COOP:190770,BOSTON MA US,19490215 07:00,1.02, , 
COOP:190770,BOSTON MA US,19490215 13:00,0.25, , 
COOP:190770,BOSTON MA US,19490215 21:00,2.03, , 
COOP:190770,BOSTON MA US,19490215 22:00,0.51, , 
COOP:190770,BOSTON MA US,19490215 23:00,0.25, , 
COOP:190770,BOSTON MA US,19490216 23:00,1.27, , 
COOP:190770,BOSTON MA US,19490217 00:00,1.52, , 
COOP:190770,BOSTON MA US,19490217 01:00,2.79, , 
COOP:190770,BOSTON MA US,19490217 02:00,1.52, , 
COOP:190770,BOSTON MA US,19490217 03:00,0.51, , 
COOP:190770,BOSTON MA US,19490217 04:00,0.25, , 
COOP:190770,BOSTON MA US,19490217 05:00,0.25, , 
COOP:190770,BOSTON MA US,19490220 01:00,0.51, , 
COOP:190770,BOSTON MA US,19490220 02:00,2.79, , 
COOP:190770,BOSTON MA US,19490220 03:00,2.03, , 
COOP:190770,BOSTON MA US,19490220 04:00,2.29, , 
COOP:190770,BOSTON MA US,19490220 05:00,1.02, , 
COOP:190770,BOSTON MA US,19490220 06:00,0.51, , 
COOP:190770,BOSTON MA US,19490220 07:00,1.27, , 
COOP:190770,BOSTON MA US,19490220 08:00,1.52, , 
COOP:190770,BOSTON MA US,19490220 10:00,0.51, , 
COOP:190770,BOSTON MA US,19490222 14:00,0.25, , 
COOP:190770,BOSTON MA US,19490222 17:00,0.25, , 
COOP:190770,BOSTON MA US,19490222 21:00,0.25, , 
COOP:190770,BOSTON MA US,19490222 22:00,0.25, , 
COOP:190770,BOSTON MA US,19490222 23:00,1.27, , 
COOP:190770,BOSTON MA US,19490223 00:00,2.03, , 
COOP:190770,BOSTON MA US,19490223 01:00,4.32, , 
COOP:190770,BOSTON MA US,19490223 02:00,2.29, , 
COOP:190770,BOSTON MA US,19490223 03:00,2.29, , 
COOP:190770,BOSTON MA US,19490223 04:00,1.27, , 
COOP:190770,BOSTON MA US,19490223 05:00,0.25, , 
COOP:190770,BOSTON MA US,19490223 08:00,0.25, , 
COOP:190770,BOSTON MA US,19490225 11:00,0.51, , 
COOP:190770,BOSTON MA US,19490225 12:00,0.76, , 
COOP:190770,BOSTON MA US,19490225 13:00,0.51, , 
COOP:190770,BOSTON MA US,19490225 14:00,0.25, , 
COOP:190770,BOSTON MA US,19490225 17:00,0.25, , 
COOP:190770,BOSTON MA US,19490225 18:00,1.52, , 
COOP:190770,BOSTON MA US,19490225 19:00,0.51, , 
COOP:190770,BOSTON MA US,19490225 20:00,0.25, , 
COOP:190770,BOSTON MA US,19490226 08:00,0.51, , 
COOP:190770,BOSTON MA US,19490226 09:00,0.25, , 
COOP:190770,BOSTON MA US,19490226 10:00,0.25, , 
COOP:190770,BOSTON MA US,19490228 20:00,0.76, , 
COOP:190770,BOSTON MA US,19490228 21:00,4.57, , 
COOP:190770,BOSTON MA US,19490228 22:00,5.08, , 
COOP:190770,BOSTON MA US,19490228 23:00,3.56, , 
COOP:190770,BOSTON MA US,19490301 00:00,2.54, , 
COOP:190770,BOSTON MA US,19490301 01:00,2.03, , 
COOP:190770,BOSTON MA US,19490301 02:00,1.52, , 
COOP:190770,BOSTON MA US,19490301 03:00,1.27, , 
COOP:190770,BOSTON MA US,19490301 04:00,0.76, , 
COOP:190770,BOSTON MA US,19490301 05:00,0.76, , 
COOP:190770,BOSTON MA US,19490301 06:00,0.76, , 
COOP:190770,BOSTON MA US,19490301 07:00,0.76, , 
COOP:190770,BOSTON MA US,19490301 08:00,1.27, , 
COOP:190770,BOSTON MA US,19490301 09:00,1.78, , 
COOP:190770,BOSTON MA US,19490301 10:00,1.02, , 
COOP:190770,BOSTON MA US,19490301 11:00,0.76, , 
COOP:190770,BOSTON MA US,19490301 12:00,0.51, , 
COOP:190770,BOSTON MA US,19490301 13:00,0.25, , 
COOP:190770,BOSTON MA US,19490301 16:00,0.25, , 
COOP:190770,BOSTON MA US,19490311 00:00,0.25, , 
COOP:190770,BOSTON MA US,19490311 04:00,0.25, , 
COOP:190770,BOSTON MA US,19490311 06:00,0.25, , 
COOP:190770,BOSTON MA US,19490311 08:00,0.51, , 
COOP:190770,BOSTON MA US,19490311 09:00,0.25, , 
COOP:190770,BOSTON MA US,19490311 16:00,0.25, , 
COOP:190770,BOSTON MA US,19490311 17:00,1.02, , 
COOP:190770,BOSTON MA US,19490311 18:00,1.27, , 
COOP:190770,BOSTON MA US,19490311 19:00,1.02, , 
COOP:190770,BOSTON MA US,19490311 20:00,1.02, , 
COOP:190770,BOSTON MA US,19490311 21:00,0.76, , 
COOP:190770,BOSTON MA US,19490311 22:00,0.25, , 
COOP:190770,BOSTON MA US,19490312 06:00,0.25, , 
COOP:190770,BOSTON MA US,19490318 10:00,1.02, , 
COOP:190770,BOSTON MA US,19490318 11:00,1.78, , 
COOP:190770,BOSTON MA US,19490318 12:00,1.78, , 
COOP:190770,BOSTON MA US,19490318 13:00,1.78, , 
COOP:190770,BOSTON MA US,19490318 14:00,1.52, , 
COOP:190770,BOSTON MA US,19490318 15:00,1.27, , 
COOP:190770,BOSTON MA US,19490318 16:00,1.02, , 
COOP:190770,BOSTON MA US,19490318 17:00,0.51, , 
COOP:190770,BOSTON MA US,19490318 18:00,0.51, , 
COOP:190770,BOSTON MA US,19490318 19:00,0.51, , 
COOP:190770,BOSTON MA US,19490318 20:00,0.25, , 
COOP:190770,BOSTON MA US,19490323 07:00,0.25, , 
COOP:190770,BOSTON MA US,19490323 08:00,2.03, , 
COOP:190770,BOSTON MA US,19490323 09:00,2.79, , 
COOP:190770,BOSTON MA US,19490323 10:00,1.02, , 
COOP:190770,BOSTON MA US,19490323 11:00,3.05, , 
COOP:190770,BOSTON MA US,19490401 01:00,0,g, 
COOP:190770,BOSTON MA US,19490404 02:00,2.29, , 
COOP:190770,BOSTON MA US,19490404 03:00,3.05, , 
COOP:190770,BOSTON MA US,19490404 04:00,3.3, , 
COOP:190770,BOSTON MA US,19490404 05:00,2.79, , 
COOP:190770,BOSTON MA US,19490404 06:00,1.02, , 
COOP:190770,BOSTON MA US,19490404 08:00,0.25, , 
COOP:190770,BOSTON MA US,19490404 09:00,0.76, , 
COOP:190770,BOSTON MA US,19490404 10:00,0.51, , 
COOP:190770,BOSTON MA US,19490404 11:00,0.25, , 
COOP:190770,BOSTON MA US,19490404 12:00,0.25, , 
COOP:190770,BOSTON MA US,19490406 04:00,0.51, , 
COOP:190770,BOSTON MA US,19490406 05:00,1.27, , 
COOP:190770,BOSTON MA US,19490406 06:00,1.02, , 
COOP:190770,BOSTON MA US,19490406 07:00,1.78, , 
COOP:190770,BOSTON MA US,19490406 08:00,3.3, , 
COOP:190770,BOSTON MA US,19490406 09:00,4.06, , 
COOP:190770,BOSTON MA US,19490406 10:00,2.29, , 
COOP:190770,BOSTON MA US,19490406 11:00,1.27, , 
COOP:190770,BOSTON MA US,19490406 12:00,2.03, , 
COOP:190770,BOSTON MA US,19490406 13:00,1.52, , 
COOP:190770,BOSTON MA US,19490406 14:00,0.51, , 
COOP:190770,BOSTON MA US,19490408 07:00,0.76, , 
COOP:190770,BOSTON MA US,19490408 08:00,0.76, , 
COOP:190770,BOSTON MA US,19490408 09:00,0.76, , 
COOP:190770,BOSTON MA US,19490408 10:00,0.76, , 
COOP:190770,BOSTON MA US,19490408 11:00,0.25, , 
COOP:190770,BOSTON MA US,19490408 16:00,1.27, , 
COOP:190770,BOSTON MA US,19490413 22:00,0.25, , 
COOP:190770,BOSTON MA US,19490413 23:00,1.52, , 
COOP:190770,BOSTON MA US,19490414 00:00,2.29, , 
COOP:190770,BOSTON MA US,19490414 01:00,4.57, , 
COOP:190770,BOSTON MA US,19490414 02:00,0.25, , 
COOP:190770,BOSTON MA US,19490414 03:00,0.51, , 
COOP:190770,BOSTON MA US,19490414 04:00,0.25, , 
COOP:190770,BOSTON MA US,19490414 08:00,2.29, , 
COOP:190770,BOSTON MA US,19490414 09:00,2.29, , 
COOP:190770,BOSTON MA US,19490414 10:00,3.81, , 
COOP:190770,BOSTON MA US,19490414 11:00,1.27, , 
COOP:190770,BOSTON MA US,19490414 12:00,0.51, , 
COOP:190770,BOSTON MA US,19490415 21:00,0.76, , 
COOP:190770,BOSTON MA US,19490415 22:00,0.51, , 
COOP:190770,BOSTON MA US,19490415 23:00,0.25, , 
COOP:190770,BOSTON MA US,19490416 02:00,0.25, , 
COOP:190770,BOSTON MA US,19490416 06:00,0.25, , 
COOP:190770,BOSTON MA US,19490416 08:00,0.25, , 
COOP:190770,BOSTON MA US,19490418 23:00,0.51, , 
COOP:190770,BOSTON MA US,19490419 00:00,1.78, , 
COOP:190770,BOSTON MA US,19490419 01:00,2.54, , 
COOP:190770,BOSTON MA US,19490419 02:00,0.51, , 
COOP:190770,BOSTON MA US,19490419 03:00,2.29, , 
COOP:190770,BOSTON MA US,19490419 04:00,2.54, , 
COOP:190770,BOSTON MA US,19490419 05:00,1.52, , 
COOP:190770,BOSTON MA US,19490419 06:00,0.25, , 
COOP:190770,BOSTON MA US,19490419 07:00,0.25, , 
COOP:190770,BOSTON MA US,19490419 08:00,0.76, , 
COOP:190770,BOSTON MA US,19490419 11:00,0.25, , 
COOP:190770,BOSTON MA US,19490422 23:00,1.02, , 
COOP:190770,BOSTON MA US,19490423 00:00,1.27, , 
COOP:190770,BOSTON MA US,19490423 01:00,0.51, , 
COOP:190770,BOSTON MA US,19490423 02:00,0.51, , 
COOP:190770,BOSTON MA US,19490423 04:00,0.51, , 
COOP:190770,BOSTON MA US,19490423 18:00,1.02, , 
COOP:190770,BOSTON MA US,19490423 19:00,0.76, , 
COOP:190770,BOSTON MA US,19490423 20:00,0.51, , 
COOP:190770,BOSTON MA US,19490426 14:00,0.25, , 
COOP:190770,BOSTON MA US,19490427 02:00,0.25, , 
COOP:190770,BOSTON MA US,19490427 03:00,0.25, , 
COOP:190770,BOSTON MA US,19490428 02:00,1.27, , 
COOP:190770,BOSTON MA US,19490501 01:00,0,g, 
COOP:190770,BOSTON MA US,19490502 05:00,0.25, , 
COOP:190770,BOSTON MA US,19490502 07:00,1.52, , 
COOP:190770,BOSTON MA US,19490502 08:00,0.51, , 
COOP:190770,BOSTON MA US,19490502 09:00,0.25, , 
COOP:190770,BOSTON MA US,19490503 09:00,0.51, , 
COOP:190770,BOSTON MA US,19490503 10:00,1.02, , 
COOP:190770,BOSTON MA US,19490503 11:00,0.76, , 
COOP:190770,BOSTON MA US,19490503 12:00,1.52, , 
COOP:190770,BOSTON MA US,19490503 13:00,1.02, , 
COOP:190770,BOSTON MA US,19490503 14:00,0.25, , 
COOP:190770,BOSTON MA US,19490510 05:00,0.25, , 
COOP:190770,BOSTON MA US,19490510 06:00,0.25, , 
COOP:190770,BOSTON MA US,19490510 07:00,0.51, , 
COOP:190770,BOSTON MA US,19490510 08:00,0.51, , 
COOP:190770,BOSTON MA US,19490512 10:00,0.25, , 
COOP:190770,BOSTON MA US,19490512 14:00,0.25, , 
COOP:190770,BOSTON MA US,19490514 17:00,0.25, , 
COOP:190770,BOSTON MA US,19490514 18:00,0.51, , 
COOP:190770,BOSTON MA US,19490519 20:00,0.25, , 
COOP:190770,BOSTON MA US,19490519 21:00,0.25, , 
COOP:190770,BOSTON MA US,19490520 05:00,1.27, , 
COOP:190770,BOSTON MA US,19490520 06:00,0.76, , 
COOP:190770,BOSTON MA US,19490520 07:00,2.03, , 
COOP:190770,BOSTON MA US,19490520 08:00,1.78, , 
COOP:190770,BOSTON MA US,19490520 09:00,4.83, , 
COOP:190770,BOSTON MA US,19490520 10:00,4.83, , 
COOP:190770,BOSTON MA US,19490520 11:00,1.27, , 
COOP:190770,BOSTON MA US,19490520 12:00,0.76, , 
COOP:190770,BOSTON MA US,19490520 13:00,0.51, , 
COOP:190770,BOSTON MA US,19490520 14:00,0.76, , 
COOP:190770,BOSTON MA US,19490520 16:00,0.51, , 
COOP:190770,BOSTON MA US,19490520 17:00,1.02, , 
COOP:190770,BOSTON MA US,19490520 19:00,0.25, , 
COOP:190770,BOSTON MA US,19490522 17:00,0.25, , 
COOP:190770,BOSTON MA US,19490522 18:00,2.29, , 
COOP:190770,BOSTON MA US,19490522 19:00,0.25, , 
COOP:190770,BOSTON MA US,19490522 21:00,0.25, , 
COOP:190770,BOSTON MA US,19490522 23:00,3.05, , 
COOP:190770,BOSTON MA US,19490523 00:00,1.02, , 
COOP:190770,BOSTON MA US,19490523 01:00,0.25, , 
COOP:190770,BOSTON MA US,19490524 23:00,1.78, , 
COOP:190770,BOSTON MA US,19490525 00:00,1.27, , 
COOP:190770,BOSTON MA US,19490525 01:00,3.3, , 
COOP:190770,BOSTON MA US,19490525 02:00,1.78, , 
COOP:190770,BOSTON MA US,19490525 03:00,1.78, , 
COOP:190770,BOSTON MA US,19490525 04:00,1.27, , 
COOP:190770,BOSTON MA US,19490525 05:00,1.27, , 
COOP:190770,BOSTON MA US,19490525 06:00,0.76, , 
COOP:190770,BOSTON MA US,19490527 01:00,0.25, , 
COOP:190770,BOSTON MA US,19490527 04:00,0.51, , 
COOP:190770,BOSTON MA US,19490527 05:00,1.52, , 
COOP:190770,BOSTON MA US,19490527 06:00,0.51, , 
COOP:190770,BOSTON MA US,19490527 07:00,0.25, , 
COOP:190770,BOSTON MA US,19490527 08:00,0.76, , 
COOP:190770,BOSTON MA US,19490527 09:00,2.54, , 
COOP:190770,BOSTON MA US,19490527 10:00,0.51, , 
COOP:190770,BOSTON MA US,19490527 14:00,0.25, , 
COOP:190770,BOSTON MA US,19490527 15:00,0.25, , 
COOP:190770,BOSTON MA US,19490527 17:00,0.76, , 
COOP:190770,BOSTON MA US,19490527 18:00,0.25, , 
COOP:190770,BOSTON MA US,19490527 19:00,0.25, , 
COOP:190770,BOSTON MA US,19490527 20:00,0.25, , 
COOP:190770,BOSTON MA US,19490527 23:00,0.25, , 
COOP:190770,BOSTON MA US,19490528 00:00,0.25, , 
COOP:190770,BOSTON MA US,19490528 16:00,0.25, , 
COOP:190770,BOSTON MA US,19490529 18:00,0.76, , 
COOP:190770,BOSTON MA US,19490529 19:00,1.78, , 
COOP:190770,BOSTON MA US,19490601 01:00,0,g, 
COOP:190770,BOSTON MA US,19490605 14:00,4.32, , 
COOP:190770,BOSTON MA US,19490605 21:00,0.51, , 
COOP:190770,BOSTON MA US,19490622 07:00,0.51, , 
COOP:190770,BOSTON MA US,19490622 08:00,1.52, , 
COOP:190770,BOSTON MA US,19490622 09:00,6.1, , 
COOP:190770,BOSTON MA US,19490622 10:00,8.13, , 
COOP:190770,BOSTON MA US,19490622 11:00,0.76, , 
COOP:190770,BOSTON MA US,19490622 12:00,0.51, , 
COOP:190770,BOSTON MA US,19490625 19:00,0.25, , 
COOP:190770,BOSTON MA US,19490625 20:00,0.51, , 
COOP:190770,BOSTON MA US,19490627 18:00,0.25, , 
COOP:190770,BOSTON MA US,19490627 19:00,0.25, , 
COOP:190770,BOSTON MA US,19490701 01:00,0,g, 
COOP:190770,BOSTON MA US,19490704 18:00,0.25, , 
COOP:190770,BOSTON MA US,19490704 19:00,0.25, , 
COOP:190770,BOSTON MA US,19490706 23:00,0.25, , 
COOP:190770,BOSTON MA US,19490707 00:00,0.51, , 
COOP:190770,BOSTON MA US,19490707 01:00,0.25, , 
COOP:190770,BOSTON MA US,19490710 13:00,0.25, , 
COOP:190770,BOSTON MA US,19490710 14:00,0.25, , 
COOP:190770,BOSTON MA US,19490710 15:00,1.27, , 
COOP:190770,BOSTON MA US,19490710 16:00,0.25, , 
COOP:190770,BOSTON MA US,19490713 03:00,0.25, , 
COOP:190770,BOSTON MA US,19490713 04:00,0.76, , 
COOP:190770,BOSTON MA US,19490713 05:00,0.51, , 
COOP:190770,BOSTON MA US,19490713 06:00,1.27, , 
COOP:190770,BOSTON MA US,19490713 07:00,1.78, , 
COOP:190770,BOSTON MA US,19490713 08:00,1.52, , 
COOP:190770,BOSTON MA US,19490713 09:00,0.25, , 
COOP:190770,BOSTON MA US,19490713 11:00,0.25, , 
COOP:190770,BOSTON MA US,19490713 12:00,0.25, , 
COOP:190770,BOSTON MA US,19490715 00:00,0.25, , 
COOP:190770,BOSTON MA US,19490715 01:00,0.51, , 
COOP:190770,BOSTON MA US,19490715 02:00,0.25, , 
COOP:190770,BOSTON MA US,19490718 02:00,1.52, , 
COOP:190770,BOSTON MA US,19490718 03:00,4.32, , 
COOP:190770,BOSTON MA US,19490718 05:00,0.25, , 
COOP:190770,BOSTON MA US,19490718 06:00,0.25, , 
COOP:190770,BOSTON MA US,19490720 15:00,0.51, , 
COOP:190770,BOSTON MA US,19490720 18:00,3.81, , 
COOP:190770,BOSTON MA US,19490720 19:00,2.03, , 
COOP:190770,BOSTON MA US,19490721 01:00,0.25, , 
COOP:190770,BOSTON MA US,19490721 02:00,0.25, , 
COOP:190770,BOSTON MA US,19490725 12:00,0.25, , 
COOP:190770,BOSTON MA US,19490730 19:00,0.25, , 
COOP:190770,BOSTON MA US,19490730 20:00,1.27, , 
COOP:190770,BOSTON MA US,19490731 06:00,1.52, , 
COOP:190770,BOSTON MA US,19490801 01:00,0,g, 
COOP:190770,BOSTON MA US,19490803 00:00,5.84, , 
COOP:190770,BOSTON MA US,19490803 01:00,2.29, , 
COOP:190770,BOSTON MA US,19490803 02:00,3.05, , 
COOP:190770,BOSTON MA US,19490803 03:00,0.51, , 
COOP:190770,BOSTON MA US,19490803 04:00,0.25, , 
COOP:190770,BOSTON MA US,19490803 07:00,0.25, , 
COOP:190770,BOSTON MA US,19490803 18:00,0.25, , 
COOP:190770,BOSTON MA US,19490805 22:00,0.51, , 
COOP:190770,BOSTON MA US,19490811 18:00,1.27, , 
COOP:190770,BOSTON MA US,19490811 20:00,2.29, , 
COOP:190770,BOSTON MA US,19490811 21:00,4.32, , 
COOP:190770,BOSTON MA US,19490811 23:00,0.51, , 
COOP:190770,BOSTON MA US,19490812 00:00,0.51, , 
COOP:190770,BOSTON MA US,19490812 09:00,2.29, , 
COOP:190770,BOSTON MA US,19490812 10:00,3.3, , 
COOP:190770,BOSTON MA US,19490812 11:00,0.25, , 
COOP:190770,BOSTON MA US,19490812 12:00,0.25, , 
COOP:190770,BOSTON MA US,19490818 19:00,4.32, , 
COOP:190770,BOSTON MA US,19490818 20:00,7.87, , 
COOP:190770,BOSTON MA US,19490818 21:00,1.27, , 
COOP:190770,BOSTON MA US,19490824 15:00,2.29, , 
COOP:190770,BOSTON MA US,19490829 07:00,2.03, , 
COOP:190770,BOSTON MA US,19490829 08:00,0.25, , 
COOP:190770,BOSTON MA US,19490829 10:00,0.51, , 
COOP:190770,BOSTON MA US,19490829 11:00,4.83, , 
COOP:190770,BOSTON MA US,19490829 12:00,1.27, , 
COOP:190770,BOSTON MA US,19490831 23:00,1.27, , 
COOP:190770,BOSTON MA US,19490901 01:00,0.25, , 
COOP:190770,BOSTON MA US,19490901 02:00,1.78, , 
COOP:190770,BOSTON MA US,19490901 03:00,6.35, , 
COOP:190770,BOSTON MA US,19490901 04:00,40.13, , 
COOP:190770,BOSTON MA US,19490901 05:00,5.08, , 
COOP:190770,BOSTON MA US,19490909 08:00,1.52, , 
COOP:190770,BOSTON MA US,19490909 14:00,1.52, , 
COOP:190770,BOSTON MA US,19490914 02:00,0.25, , 
COOP:190770,BOSTON MA US,19490914 03:00,0.25, , 
COOP:190770,BOSTON MA US,19490914 04:00,5.59, , 
COOP:190770,BOSTON MA US,19490914 05:00,2.54, , 
COOP:190770,BOSTON MA US,19490914 06:00,1.02, , 
COOP:190770,BOSTON MA US,19490914 07:00,1.27, , 
COOP:190770,BOSTON MA US,19490914 13:00,2.03, , 
COOP:190770,BOSTON MA US,19490914 14:00,4.06, , 
COOP:190770,BOSTON MA US,19490914 18:00,0.76, , 
COOP:190770,BOSTON MA US,19490915 07:00,0.25, , 
COOP:190770,BOSTON MA US,19490915 13:00,0.25, , 
COOP:190770,BOSTON MA US,19490915 14:00,6.6, , 
COOP:190770,BOSTON MA US,19490915 19:00,0.25, , 
COOP:190770,BOSTON MA US,19490916 00:00,0.25, , 
COOP:190770,BOSTON MA US,19490918 22:00,2.54, , 
COOP:190770,BOSTON MA US,19490918 23:00,0.51, , 
COOP:190770,BOSTON MA US,19490920 20:00,0.25, , 
COOP:190770,BOSTON MA US,19490922 03:00,0.25, , 
COOP:190770,BOSTON MA US,19490922 04:00,0.25, , 
COOP:190770,BOSTON MA US,19490922 06:00,0.51, , 
COOP:190770,BOSTON MA US,19490922 17:00,7.11, , 
COOP:190770,BOSTON MA US,19490922 18:00,14.99, , 
COOP:190770,BOSTON MA US,19490922 19:00,2.79, , 
COOP:190770,BOSTON MA US,19490922 20:00,1.78, , 
COOP:190770,BOSTON MA US,19490922 21:00,0.25, , 
COOP:190770,BOSTON MA US,19490922 22:00,3.81, , 
COOP:190770,BOSTON MA US,19490922 23:00,7.62, , 
